,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,has_basement,new_house,week,month,year,season,status,Sell Price,Profit,valor_m2
8395,7203220030,2014-07-24,963990.0,4,3.25,3830,6765,2.0,0,0,3,9,0,2014,0,98053,47.685,-122.016,0,0,30,7,2014,summer,Not Buy,0.0,0.0,142.49667405764967
8396,1250201550,2014-09-25,735000.0,3,2.0,1610,3600,2.0,0,2,5,8,0,1925,0,98144,47.5969,-122.293,0,1,39,9,2014,fall,Not Buy,0.0,0.0,204.16666666666666
8397,8651611260,2015-03-17,858450.0,3,4.25,3840,9751,2.0,0,0,3,10,0,1998,0,98074,47.6347,-122.064,0,0,12,3,2015,spring,Not Buy,0.0,0.0,88.03712439749769
8398,1797501275,2015-05-07,665000.0,5,2.75,2670,4000,2.0,0,0,4,7,870,1914,0,98105,47.6711,-122.315,1,1,19,5,2015,spring,Not Buy,0.0,0.0,166.25
8399,2215900800,2014-07-31,290000.0,3,2.5,2000,7414,2.0,0,0,4,7,0,1993,0,98038,47.3508,-122.057,0,0,31,7,2014,summer,Not Buy,0.0,0.0,39.115187483140005
8400,7883602650,2015-04-13,250000.0,2,1.0,860,4320,1.0,0,0,3,7,0,1925,0,98108,47.5263,-122.325,0,1,16,4,2015,spring,Buy,325000.0,75000.0,57.870370370370374
8401,3546000340,2014-10-08,192500.0,3,1.75,1420,7205,1.0,0,0,3,7,0,1986,0,98030,47.3555,-122.175,0,0,41,10,2014,fall,Buy,250250.0,57750.0,26.717557251908396
8402,6118600045,2014-08-25,350000.0,4,2.0,2060,13400,1.0,0,2,4,8,0,1957,0,98166,47.4404,-122.34,0,0,35,8,2014,summer,Not Buy,0.0,0.0,26.119402985074625
8403,1123059116,2015-03-19,518000.0,4,2.5,2790,9910,2.0,0,0,3,8,0,2003,0,98059,47.4891,-122.141,0,0,12,3,2015,spring,Not Buy,0.0,0.0,52.27043390514632
8404,124000160,2014-07-01,563000.0,4,1.0,1410,3376,1.5,0,0,5,7,0,1911,0,98107,47.6606,-122.365,0,1,27,7,2014,summer,Not Buy,0.0,0.0,166.7654028436019
8405,8733000045,2014-10-07,375000.0,4,3.0,2420,9566,2.0,0,0,3,7,0,2003,0,98188,47.4693,-122.266,0,0,41,10,2014,fall,Not Buy,0.0,0.0,39.20133807233954
8406,263000327,2015-02-27,400000.0,3,2.5,1460,1319,3.0,0,0,3,8,0,2002,0,98103,47.698,-122.349,0,0,9,2,2015,winter,Buy,520000.0,120000.0,303.2600454890068
8407,5153200358,2014-10-29,240000.0,5,1.75,2460,16000,1.0,0,0,3,7,1230,1957,0,98023,47.3305,-122.351,1,0,44,10,2014,fall,Buy,264000.0,24000.0,15.0
8408,2258500045,2014-09-23,317500.0,2,1.0,1000,5120,1.0,0,0,3,6,0,1902,0,98122,47.6088,-122.307,0,1,39,9,2014,fall,Buy,412750.0,95250.0,62.01171875
8409,8563070030,2014-05-13,645000.0,3,2.5,1740,13750,2.0,0,0,4,9,0,1975,0,98008,47.6264,-122.092,0,0,20,5,2014,spring,Not Buy,0.0,0.0,46.90909090909091
8410,425049036,2015-03-09,649000.0,2,1.0,1280,4840,1.0,0,0,3,7,80,1908,0,98115,47.6762,-122.299,1,1,11,3,2015,spring,Not Buy,0.0,0.0,134.0909090909091
8411,8562750550,2015-04-17,605000.0,4,2.5,2520,3980,2.0,0,0,3,8,0,2004,0,98027,47.5399,-122.07,0,0,16,4,2015,spring,Not Buy,0.0,0.0,152.01005025125627
8412,767000159,2014-08-21,337900.0,3,3.5,1500,1471,3.0,0,0,3,7,0,1999,0,98177,47.7034,-122.362,0,0,34,8,2014,summer,Buy,439270.0,101370.0,229.70768184908226
8413,5366200030,2015-02-05,535000.0,3,2.75,2490,3600,2.0,0,0,3,8,200,1906,0,98122,47.6098,-122.292,1,1,6,2,2015,winter,Buy,588500.0,53500.0,148.61111111111111
8414,7857000861,2014-09-22,325000.0,4,1.0,1530,5684,1.0,0,0,3,7,400,1957,0,98108,47.5507,-122.298,1,0,39,9,2014,fall,Buy,357500.0,32500.0,57.1780436312456
8415,1094000030,2014-12-15,429950.0,4,2.25,1740,10875,1.0,0,0,3,8,0,1967,0,98059,47.5132,-122.157,0,0,51,12,2014,winter,Not Buy,0.0,0.0,39.53563218390805
8416,5318101040,2014-07-31,650000.0,2,1.0,1280,6000,1.0,0,0,3,7,0,1965,0,98112,47.6339,-122.282,0,0,31,7,2014,summer,Buy,715000.0,65000.0,108.33333333333333
8417,3623500049,2015-05-01,1200000.0,4,2.25,2320,13114,2.0,0,0,5,8,0,1967,0,98040,47.5762,-122.239,0,0,18,5,2015,spring,Not Buy,0.0,0.0,91.50526155253927
8418,1026049036,2014-09-10,275000.0,2,1.0,1140,10404,1.0,0,0,3,5,0,1935,0,98155,47.7497,-122.286,0,1,37,9,2014,fall,Buy,357500.0,82500.0,26.4321414840446
8419,8568030030,2014-07-29,575000.0,4,3.5,3930,16970,2.0,0,0,3,9,0,1997,0,98019,47.7412,-121.966,0,0,31,7,2014,summer,Not Buy,0.0,0.0,33.88332351208014
8420,4022906531,2014-08-06,540000.0,3,2.5,2370,16455,1.0,0,0,5,7,730,1959,0,98155,47.7634,-122.277,1,0,32,8,2014,summer,Not Buy,0.0,0.0,32.81677301731996
8421,5700002325,2014-06-05,640000.0,3,1.75,2340,4206,1.0,0,0,5,7,1170,1917,0,98144,47.5759,-122.288,1,1,23,6,2014,summer,Not Buy,0.0,0.0,152.16357584403232
8422,2473100510,2014-09-23,275000.0,3,1.5,1240,9125,1.0,0,0,4,7,0,1967,0,98058,47.4469,-122.155,0,0,39,9,2014,fall,Not Buy,0.0,0.0,30.136986301369863
8423,629811600,2014-07-24,672800.0,4,2.5,2740,10533,2.0,0,0,3,9,0,1997,0,98074,47.6095,-122.006,0,0,30,7,2014,summer,Not Buy,0.0,0.0,63.87543909617393
8424,7923300310,2014-05-27,495000.0,4,2.25,1940,9144,1.0,0,0,4,7,510,1956,0,98007,47.5942,-122.135,1,0,22,5,2014,spring,Not Buy,0.0,0.0,54.13385826771653
8425,4027700632,2014-06-09,475000.0,4,2.75,1980,11443,1.0,0,0,5,7,0,1952,0,98155,47.7707,-122.273,0,1,24,6,2014,summer,Not Buy,0.0,0.0,41.51009350694748
8426,2818100060,2014-05-20,1275000.0,4,2.0,2850,7861,1.0,0,4,4,10,1400,1970,0,98117,47.6995,-122.397,1,0,21,5,2014,spring,Not Buy,0.0,0.0,162.1931052029004
8427,1771000960,2015-04-29,380000.0,3,1.0,1160,9375,1.0,0,0,3,7,0,1967,0,98077,47.7419,-122.073,0,0,18,4,2015,spring,Buy,418000.00000000006,38000.00000000006,40.53333333333333
8428,2591830350,2014-08-20,397500.0,3,2.0,2130,8225,1.0,0,0,4,8,0,1987,0,98058,47.4396,-122.162,0,0,34,8,2014,summer,Not Buy,0.0,0.0,48.328267477203646
8429,8842400071,2014-05-07,352000.0,5,2.5,2420,8560,1.0,0,2,3,7,800,1978,0,98118,47.532,-122.285,1,0,19,5,2014,spring,Buy,387200.00000000006,35200.00000000006,41.12149532710281
8430,3275740030,2014-05-07,420000.0,3,2.25,1770,8165,2.0,0,0,3,7,0,1977,0,98034,47.7166,-122.236,0,0,19,5,2014,spring,Buy,462000.00000000006,42000.00000000006,51.43906919779547
8431,452001860,2015-03-21,503000.0,3,2.0,1260,2500,1.0,0,0,4,7,510,1987,0,98107,47.6748,-122.371,1,0,12,3,2015,spring,Not Buy,0.0,0.0,201.2
8432,7779200075,2014-09-09,689000.0,2,1.75,2330,10143,1.0,0,2,4,7,1110,1953,0,98146,47.4899,-122.359,1,1,37,9,2014,fall,Not Buy,0.0,0.0,67.92862072365178
8433,3975400260,2014-09-02,749500.0,4,2.75,2490,3840,1.5,0,0,4,7,880,1922,0,98103,47.6551,-122.344,1,1,36,9,2014,fall,Not Buy,0.0,0.0,195.18229166666666
8434,8567450060,2014-06-09,563500.0,4,2.5,2800,12831,2.0,0,0,3,8,0,2001,0,98019,47.7392,-121.966,0,0,24,6,2014,summer,Not Buy,0.0,0.0,43.91707583196945
8435,6178930340,2014-06-30,480000.0,4,3.0,2440,9664,2.0,0,0,3,8,550,1981,0,98028,47.7649,-122.253,1,0,27,6,2014,summer,Not Buy,0.0,0.0,49.66887417218543
8436,8731990370,2015-04-22,374950.0,4,3.0,2540,8800,1.0,0,1,3,9,920,1977,0,98023,47.3204,-122.387,1,0,17,4,2015,spring,Not Buy,0.0,0.0,42.60795454545455
8437,9407150350,2015-04-10,308950.0,3,2.5,1600,6250,2.0,0,0,3,7,0,1995,0,98038,47.3675,-122.02,0,0,15,4,2015,spring,Buy,339845.0,30895.0,49.432
8438,3438502200,2014-09-17,445000.0,4,2.75,2680,16934,1.0,0,0,4,7,1340,1958,0,98106,47.542,-122.364,1,0,38,9,2014,fall,Not Buy,0.0,0.0,26.27849297271761
8439,1274500700,2015-04-21,237200.0,3,1.5,1220,9000,1.0,0,0,4,7,0,1968,0,98042,47.3642,-122.109,0,0,17,4,2015,spring,Not Buy,0.0,0.0,26.355555555555554
8440,5667100045,2014-09-02,453500.0,3,1.75,1550,7270,1.5,0,0,5,7,0,1953,0,98125,47.72,-122.317,0,1,36,9,2014,fall,Not Buy,0.0,0.0,62.37964236588721
8441,2887700560,2015-05-07,616500.0,3,2.0,2080,4549,1.0,0,0,5,7,1040,1954,0,98115,47.6886,-122.309,1,1,19,5,2015,spring,Not Buy,0.0,0.0,135.52429105297867
8442,723049307,2014-07-08,210000.0,3,1.0,1070,8179,1.0,0,0,3,6,0,1949,0,98146,47.5015,-122.349,0,1,28,7,2014,summer,Buy,231000.00000000003,21000.00000000003,25.675510453600683
8443,7577700521,2014-10-01,539000.0,2,1.75,1900,5175,1.0,0,0,3,7,700,1919,0,98116,47.5689,-122.386,1,1,40,10,2014,fall,Buy,592900.0,53900.0,104.15458937198068
8444,7888700030,2014-08-25,605000.0,3,2.5,2960,18600,2.0,0,0,3,8,0,1979,0,98166,47.4358,-122.344,0,0,35,8,2014,summer,Not Buy,0.0,0.0,32.526881720430104
8445,3501600135,2014-07-07,437500.0,3,2.0,1490,4800,2.0,0,0,5,6,0,1948,0,98117,47.6933,-122.361,0,1,28,7,2014,summer,Not Buy,0.0,0.0,91.14583333333333
8446,1822059331,2014-07-16,215000.0,3,1.5,1500,15000,1.0,0,0,3,7,0,1952,0,98031,47.3926,-122.208,0,1,29,7,2014,summer,Buy,279500.0,64500.0,14.333333333333334
8447,7852030310,2014-06-18,440000.0,4,2.5,2410,4780,2.0,0,0,3,7,0,2000,0,98065,47.5326,-121.879,0,0,25,6,2014,summer,Buy,484000.00000000006,44000.00000000006,92.05020920502092
8448,192450200,2014-08-21,319900.0,3,1.5,1140,20383,1.0,0,0,3,7,300,1985,0,98045,47.4755,-121.758,1,0,34,8,2014,summer,Buy,351890.0,31990.0,15.694451258401608
8449,1771100030,2015-01-06,335000.0,3,1.0,1120,9075,1.0,0,0,3,7,0,1977,0,98077,47.7551,-122.072,0,0,2,1,2015,winter,Buy,435500.0,100500.0,36.91460055096419
8450,8731981360,2014-09-25,359999.0,4,2.25,3220,7700,2.0,0,0,4,8,0,1976,0,98023,47.3188,-122.38,0,0,39,9,2014,fall,Not Buy,0.0,0.0,46.75311688311688
8451,9541600060,2014-08-07,799000.0,5,2.75,2500,19783,1.0,0,3,4,8,0,1959,0,98005,47.5938,-122.174,0,0,32,8,2014,summer,Not Buy,0.0,0.0,40.388212101299096
8452,2923049468,2014-09-12,280000.0,3,2.25,1610,10454,1.0,0,0,3,7,0,1977,0,98148,47.4517,-122.331,0,0,37,9,2014,fall,Not Buy,0.0,0.0,26.784006122058543
8453,8722100810,2014-07-08,1050000.0,4,2.75,2250,3433,1.5,0,0,3,8,750,1927,2013,98112,47.6382,-122.307,1,1,28,7,2014,summer,Not Buy,0.0,0.0,305.85493737256047
8454,8083350070,2014-12-17,235000.0,2,2.25,1660,2748,2.0,0,0,3,7,0,1995,0,98055,47.4333,-122.212,0,0,51,12,2014,winter,Buy,305500.0,70500.0,85.51673944687045
8455,1923800135,2014-10-01,495000.0,3,1.75,2080,3000,1.0,0,0,4,7,1040,1925,0,98103,47.6853,-122.35,1,1,40,10,2014,fall,Not Buy,0.0,0.0,165.0
8456,1310980070,2015-02-24,290000.0,3,2.25,1880,7488,2.0,0,0,3,8,0,1980,0,98032,47.3631,-122.277,0,0,9,2,2015,winter,Not Buy,0.0,0.0,38.72863247863248
8457,3110800030,2014-10-28,230000.0,4,1.5,1050,9516,1.0,0,0,4,7,0,1969,0,98031,47.4151,-122.181,0,0,44,10,2014,fall,Not Buy,0.0,0.0,24.169819251786464
8458,8731801260,2015-02-20,234000.0,3,1.75,1480,8475,1.0,0,0,4,7,0,1968,0,98023,47.3126,-122.361,0,0,8,2,2015,winter,Not Buy,0.0,0.0,27.61061946902655
8459,7202270700,2014-10-03,597400.0,4,2.5,2420,4500,2.0,0,0,3,7,0,2001,0,98053,47.6874,-122.037,0,0,40,10,2014,fall,Not Buy,0.0,0.0,132.75555555555556
8460,7230300060,2014-08-05,370000.0,4,2.5,2190,17600,1.0,0,0,4,7,1080,1966,0,98059,47.4712,-122.112,1,0,32,8,2014,summer,Not Buy,0.0,0.0,21.022727272727273
8461,11510700,2014-05-19,755000.0,4,2.5,2660,10452,2.0,0,0,3,9,0,1993,0,98052,47.6972,-122.104,0,0,21,5,2014,spring,Not Buy,0.0,0.0,72.23497895139687
8462,586470350,2015-04-03,342000.0,3,2.5,2430,5715,2.0,0,0,3,7,0,1999,0,98030,47.3718,-122.168,0,0,14,4,2015,spring,Not Buy,0.0,0.0,59.84251968503937
8463,6840700036,2014-07-28,497000.0,2,1.0,770,3325,1.0,0,0,3,7,0,1918,0,98122,47.6102,-122.299,0,1,31,7,2014,summer,Buy,546700.0,49700.0,149.47368421052633
8464,1836980240,2014-10-15,730000.0,4,2.75,2920,4500,2.0,0,0,3,9,0,1999,0,98006,47.5646,-122.124,0,0,42,10,2014,fall,Not Buy,0.0,0.0,162.22222222222223
8465,3528900160,2014-10-01,655000.0,3,1.0,1370,5250,1.0,0,0,3,7,300,1939,0,98109,47.6421,-122.348,1,1,40,10,2014,fall,Buy,720500.0,65500.0,124.76190476190476
8466,1442800060,2014-11-20,205000.0,3,2.5,1870,3118,2.0,0,0,3,8,0,1993,0,98038,47.3739,-122.056,0,0,47,11,2014,fall,Buy,266500.0,61500.0,65.7472738935215
8467,8722100030,2015-04-07,632750.0,4,2.0,1800,4800,1.5,0,0,3,7,0,1918,0,98112,47.6388,-122.302,0,1,15,4,2015,spring,Buy,696025.0,63275.0,131.82291666666666
8468,1723049624,2014-05-12,330000.0,5,3.0,2100,7715,1.0,0,0,3,7,850,2013,0,98168,47.4866,-122.319,1,0,20,5,2014,spring,Not Buy,0.0,0.0,42.77381723914452
8469,4040400200,2014-10-07,527500.0,5,2.25,2530,8250,2.0,0,0,4,7,0,1961,0,98007,47.6117,-122.134,0,0,41,10,2014,fall,Not Buy,0.0,0.0,63.93939393939394
8470,8691391090,2014-05-08,716500.0,4,2.5,3290,6465,2.0,0,0,3,9,0,2002,0,98075,47.5981,-121.976,0,0,19,5,2014,spring,Buy,788150.0000000001,71650.00000000012,110.8275328692962
8471,7853302190,2014-12-17,388500.0,4,2.5,1890,5395,2.0,0,0,3,7,0,2006,0,98065,47.5415,-121.883,0,0,51,12,2014,winter,Buy,505050.0,116550.0,72.01112140871177
8472,3260000700,2014-09-04,530000.0,3,1.75,1680,7770,1.0,0,0,4,7,0,1967,0,98005,47.6028,-122.167,0,0,36,9,2014,fall,Not Buy,0.0,0.0,68.21106821106821
8473,5126300510,2015-01-08,419000.0,3,2.5,2170,4517,2.0,0,0,3,8,0,2002,0,98059,47.4819,-122.14,0,0,2,1,2015,winter,Buy,460900.00000000006,41900.00000000006,92.76068186849679
8474,7199330370,2015-03-09,385000.0,3,1.75,1200,7360,1.0,0,0,4,7,0,1978,0,98052,47.6979,-122.13,0,0,11,3,2015,spring,Not Buy,0.0,0.0,52.30978260869565
8475,1854900240,2014-05-28,655000.0,4,2.5,2990,5669,2.0,0,0,3,8,0,2003,0,98074,47.6119,-122.011,0,0,22,5,2014,spring,Not Buy,0.0,0.0,115.54065972834715
8476,5557500270,2015-02-09,262000.0,3,1.5,1700,9579,1.0,0,0,4,7,600,1962,0,98023,47.3209,-122.338,1,0,7,2,2015,winter,Not Buy,0.0,0.0,27.35149806869193
8477,9164100125,2014-08-07,533000.0,4,1.0,1550,4750,1.5,0,0,3,7,0,1919,0,98117,47.6824,-122.389,0,1,32,8,2014,summer,Buy,586300.0,53300.0,112.21052631578948
8478,7370600045,2015-04-02,640000.0,3,1.75,1680,8100,1.0,0,2,3,8,0,1950,0,98177,47.7212,-122.364,0,1,14,4,2015,spring,Not Buy,0.0,0.0,79.01234567901234
8479,7818900060,2014-07-08,458400.0,4,2.5,1910,10300,1.0,0,0,3,8,0,1921,1968,98177,47.7581,-122.359,0,1,28,7,2014,summer,Buy,504240.00000000006,45840.00000000006,44.50485436893204
8480,2126059139,2015-03-18,620000.0,5,3.25,3160,10587,1.0,0,0,5,7,970,1960,0,98034,47.7238,-122.165,1,0,12,3,2015,spring,Not Buy,0.0,0.0,58.5623878341362
8481,1759701600,2014-05-12,465000.0,3,1.5,2020,11358,1.0,0,0,4,6,830,1956,0,98033,47.6641,-122.185,1,0,20,5,2014,spring,Not Buy,0.0,0.0,40.94030639197042
8482,1795920310,2014-08-04,690000.0,4,3.75,3210,7054,2.0,0,0,4,8,0,1985,0,98052,47.7268,-122.103,0,0,32,8,2014,summer,Not Buy,0.0,0.0,97.81684150836405
8483,3303951600,2014-08-20,369950.0,4,2.5,1910,10221,2.0,0,0,3,8,0,1994,0,98038,47.381,-122.035,0,0,34,8,2014,summer,Not Buy,0.0,0.0,36.19508854319538
8484,3353402400,2015-03-26,124500.0,2,1.0,840,6480,1.0,0,0,4,5,0,1954,0,98001,47.264,-122.258,0,1,13,3,2015,spring,Not Buy,0.0,0.0,19.212962962962962
8485,2332700060,2014-08-06,950000.0,4,2.25,2620,10920,1.0,0,0,3,9,0,1965,0,98005,47.6117,-122.164,0,0,32,8,2014,summer,Not Buy,0.0,0.0,86.99633699633699
8486,4040800260,2014-06-16,418000.0,4,1.5,1220,10580,1.0,0,0,3,7,0,1965,0,98008,47.6205,-122.116,0,0,25,6,2014,summer,Buy,459800.00000000006,41800.00000000006,39.50850661625709
8487,1202000140,2014-12-10,160000.0,3,1.0,1060,8000,1.0,0,0,4,6,0,1927,0,98002,47.305,-122.218,0,1,50,12,2014,winter,Not Buy,0.0,0.0,20.0
8488,4022902050,2015-04-15,457000.0,4,2.5,2200,10800,1.0,0,0,3,8,700,1964,0,98155,47.7711,-122.288,1,0,16,4,2015,spring,Not Buy,0.0,0.0,42.31481481481482
8489,4364200125,2015-01-29,530000.0,2,1.75,2120,7680,1.0,0,0,5,6,990,1948,0,98126,47.5304,-122.374,1,1,5,1,2015,winter,Not Buy,0.0,0.0,69.01041666666667
8490,4036801245,2014-05-22,385000.0,3,1.0,1250,7300,1.0,0,0,4,7,0,1956,0,98008,47.6032,-122.125,0,0,21,5,2014,spring,Not Buy,0.0,0.0,52.73972602739726
8491,7375100070,2015-03-18,491000.0,3,1.75,1440,7800,1.0,0,0,4,7,0,1958,0,98008,47.5996,-122.12,0,0,12,3,2015,spring,Not Buy,0.0,0.0,62.94871794871795
8492,686400060,2014-08-20,521000.0,4,2.25,1890,8034,1.0,0,0,4,8,0,1967,0,98008,47.6338,-122.117,0,0,34,8,2014,summer,Not Buy,0.0,0.0,64.84939009210854
8493,1645000710,2015-04-10,255000.0,3,1.0,1140,8528,1.0,0,0,5,7,0,1967,0,98022,47.2098,-122.004,0,0,15,4,2015,spring,Not Buy,0.0,0.0,29.901500938086304
8494,5476800069,2014-05-27,292050.0,5,3.0,2840,7199,1.0,0,0,3,7,1130,2003,0,98178,47.5065,-122.275,1,0,22,5,2014,spring,Not Buy,0.0,0.0,40.568134463119875
8495,4364200075,2014-06-24,300000.0,2,1.0,750,5120,1.0,0,0,4,6,0,1941,0,98126,47.5312,-122.375,0,1,26,6,2014,summer,Not Buy,0.0,0.0,58.59375
8496,2473420070,2015-04-30,291600.0,3,1.75,1630,7480,1.0,0,0,3,7,300,1979,0,98058,47.4514,-122.159,1,0,18,4,2015,spring,Buy,320760.0,29160.0,38.98395721925134
8497,5706201360,2015-02-19,435000.0,5,1.5,1720,12551,1.0,0,0,3,7,0,1967,0,98027,47.5241,-122.053,0,0,8,2,2015,winter,Buy,478500.00000000006,43500.00000000006,34.65859294080153
8498,4442800012,2014-12-18,465000.0,3,2.5,1600,1311,3.0,0,0,3,8,0,2005,0,98117,47.6903,-122.394,0,0,51,12,2014,winter,Buy,511500.00000000006,46500.00000000006,354.6910755148741
8499,3339900640,2014-06-20,200000.0,3,2.25,1230,7420,1.5,0,0,5,7,0,1913,0,98002,47.3184,-122.22,0,1,25,6,2014,summer,Not Buy,0.0,0.0,26.954177897574123
8500,425400070,2014-07-17,238000.0,3,1.5,1610,6132,1.0,0,2,4,7,520,1959,0,98056,47.5017,-122.174,1,0,29,7,2014,summer,Not Buy,0.0,0.0,38.81278538812786
8501,4036800370,2014-11-03,455000.0,4,2.5,1320,7000,1.0,0,0,4,7,0,1956,0,98008,47.6007,-122.127,0,0,45,11,2014,fall,Not Buy,0.0,0.0,65.0
8502,8805900570,2014-09-11,808000.0,4,2.25,2190,4104,2.0,0,0,5,8,780,1928,0,98112,47.6419,-122.306,1,1,37,9,2014,fall,Not Buy,0.0,0.0,196.88109161793372
8503,9178600810,2014-12-17,578500.0,3,1.0,1490,5700,1.5,0,0,3,7,0,1916,0,98103,47.6549,-122.331,0,1,51,12,2014,winter,Not Buy,0.0,0.0,101.49122807017544
8504,2979800764,2014-06-05,390000.0,3,2.0,1463,868,3.0,0,0,3,7,0,2003,0,98115,47.6843,-122.317,0,0,23,6,2014,summer,Buy,507000.0,117000.0,449.3087557603687
8505,3904980270,2015-05-05,517500.0,3,2.5,1800,3933,2.0,0,0,3,8,0,1989,0,98029,47.5746,-122.009,0,0,19,5,2015,spring,Buy,569250.0,51750.0,131.57894736842104
8506,6738700075,2014-06-26,755000.0,4,2.75,2880,4000,1.5,0,0,3,9,780,1912,2000,98144,47.5843,-122.293,1,1,26,6,2014,summer,Not Buy,0.0,0.0,188.75
8507,1646501920,2014-10-30,579500.0,3,1.75,1250,4120,1.0,0,0,4,7,270,1925,0,98117,47.685,-122.36,1,1,44,10,2014,fall,Not Buy,0.0,0.0,140.65533980582524
8508,2997800075,2014-09-29,649950.0,3,2.75,1670,1350,3.0,0,0,3,9,320,2014,0,98116,47.5764,-122.408,1,0,40,9,2014,fall,Not Buy,0.0,0.0,481.44444444444446
8509,4440400125,2014-05-08,228000.0,4,1.75,2000,6120,1.0,0,0,3,7,900,1965,0,98178,47.5035,-122.258,1,0,19,5,2014,spring,Buy,296400.0,68400.0,37.254901960784316
8510,3423600060,2014-12-02,665000.0,4,1.75,2280,3680,1.5,0,0,5,7,810,1926,0,98115,47.6754,-122.3,1,1,49,12,2014,winter,Not Buy,0.0,0.0,180.70652173913044
8511,1523560030,2015-03-25,689000.0,4,2.5,2110,6069,2.0,0,0,3,9,0,1999,0,98052,47.6374,-122.111,0,0,13,3,2015,spring,Not Buy,0.0,0.0,113.52776404679518
8512,2896000710,2014-10-22,560000.0,4,2.5,2520,11240,1.0,0,0,3,8,1080,1977,0,98052,47.6748,-122.144,1,0,43,10,2014,fall,Buy,616000.0,56000.0,49.8220640569395
8513,9238900060,2014-05-29,529000.0,3,1.0,1590,6420,1.0,0,0,3,7,0,1944,0,98136,47.5355,-122.392,0,1,22,5,2014,spring,Not Buy,0.0,0.0,82.398753894081
8514,1081310060,2015-01-08,375000.0,5,2.5,2100,14858,1.0,0,0,5,8,0,1970,0,98059,47.4721,-122.123,0,0,2,1,2015,winter,Not Buy,0.0,0.0,25.23892852335442
8515,3256400060,2014-09-23,325000.0,4,2.75,2090,9240,1.0,0,0,4,6,0,1949,0,98146,47.4854,-122.343,0,1,39,9,2014,fall,Not Buy,0.0,0.0,35.17316017316017
8516,8914200060,2015-01-15,583000.0,4,2.5,3390,10519,2.0,0,2,3,10,0,1990,0,98003,47.332,-122.334,0,0,3,1,2015,winter,Not Buy,0.0,0.0,55.42351934594543
8517,732000160,2015-04-29,330000.0,2,1.0,790,9784,1.0,0,0,3,6,0,1932,0,98155,47.7634,-122.284,0,1,18,4,2015,spring,Buy,363000.00000000006,33000.00000000006,33.72853638593622
8518,1592080060,2015-04-17,262000.0,3,2.5,1970,8727,2.0,0,0,3,7,0,1995,0,98092,47.3263,-122.189,0,0,16,4,2015,spring,Buy,340600.0,78600.0,30.021771513693135
8519,7852190320,2015-03-13,555000.0,4,2.5,2870,6776,2.0,0,0,3,8,0,2004,0,98065,47.539,-121.878,0,0,11,3,2015,spring,Not Buy,0.0,0.0,81.90672963400236
8520,7950303270,2015-03-02,585000.0,2,1.0,1110,6000,1.0,0,0,3,7,100,1951,0,98118,47.5632,-122.282,1,1,10,3,2015,spring,Not Buy,0.0,0.0,97.5
8521,7853340960,2015-02-27,425590.0,3,2.75,1940,3088,2.0,0,3,3,8,170,2008,0,98065,47.5185,-121.878,1,0,9,2,2015,winter,Buy,468149.00000000006,42559.00000000006,137.8205958549223
8522,7312900060,2014-06-03,235000.0,2,1.0,720,4840,1.0,0,0,4,6,0,1947,0,98126,47.5534,-122.375,0,1,23,6,2014,summer,Not Buy,0.0,0.0,48.553719008264466
8523,1231001090,2014-07-24,362362.0,2,1.0,710,4000,1.0,0,0,3,6,0,1909,0,98118,47.5535,-122.269,0,1,30,7,2014,summer,Buy,398598.2,36236.20000000001,90.5905
8524,1545805460,2015-02-04,252000.0,3,2.0,1370,7500,1.0,0,0,3,7,0,1997,0,98038,47.3634,-122.046,0,0,6,2,2015,winter,Buy,327600.0,75600.0,33.6
8525,1473120390,2014-12-24,439000.0,4,2.5,2690,9551,2.0,0,0,3,9,0,1992,0,98058,47.4343,-122.156,0,0,52,12,2014,winter,Not Buy,0.0,0.0,45.9637734268663
8526,1657300070,2014-08-12,465000.0,4,2.25,3360,10810,2.0,0,0,4,9,0,1988,0,98092,47.3316,-122.203,0,0,33,8,2014,summer,Not Buy,0.0,0.0,43.015726179463456
8527,104501040,2014-10-03,249900.0,4,2.0,1500,7854,1.5,0,0,3,7,0,1983,0,98023,47.3127,-122.354,0,0,40,10,2014,fall,Buy,274890.0,24990.0,31.818181818181817
8528,9345400350,2014-07-18,665000.0,2,2.5,2600,5000,1.0,0,0,5,8,1300,1926,0,98126,47.5806,-122.379,1,1,29,7,2014,summer,Not Buy,0.0,0.0,133.0
8529,2592400400,2014-10-14,370000.0,3,1.75,1160,8774,1.0,0,0,3,7,0,1972,0,98034,47.7159,-122.165,0,0,42,10,2014,fall,Buy,481000.0,111000.0,42.17004786870299
8530,6788200295,2014-06-12,620000.0,2,1.0,1430,3000,1.5,0,0,3,7,130,1929,0,98112,47.6415,-122.303,1,1,24,6,2014,summer,Buy,682000.0,62000.0,206.66666666666666
8531,7308900445,2014-07-24,375000.0,3,1.0,1870,7671,1.0,0,0,4,8,150,1937,0,98177,47.7162,-122.36,1,1,30,7,2014,summer,Not Buy,0.0,0.0,48.88541259288228
8532,3034200435,2014-08-27,552625.0,4,2.0,2560,9390,1.0,0,0,5,8,1280,1957,0,98133,47.7169,-122.329,1,0,35,8,2014,summer,Not Buy,0.0,0.0,58.85250266240681
